,BillNumber,BillTitle,BusinessAuthor,BusinessNumber,BusinessShortNumber,BusinessTitle,ID,IdLegislativePeriod,IdSession,Language,MeaningNo,MeaningYes,RegistrationNumber,SessionName,Subject,VoteEnd
8952,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14968,49,4916,FR,Proposition de la minorité II Schilliger,Proposition de la majorité,11228,Session d'hiver 2014,"Annexe, 2b, LIHD, art. 9, al. 3, let. a, al. 3bis à 3quinquies, art. 10, al. 1ter, art. 25, al. 1ter, art. 72q et art. 78f",2014-12-04T12:43:14.76
8953,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14969,49,4916,FR,Proposition de la minorité Nussbaumer,Proposition de la majorité,11229,Session d'hiver 2014,"Annexe, 7. LApEI, art. 15, al. 4. let. c",2014-12-04T12:44:45.31
8954,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14970,49,4916,FR,Proposition Grossen Jürg,Proposition de la majorité,11230,Session d'hiver 2014,"Annexe, 7. LApEI, art. 17a",2014-12-04T12:45:58.49
8955,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14971,49,4916,FR,Proposition de la minorité Rösti,Proposition Grossen Jürg,11231,Session d'hiver 2014,"Annexe, 7. LApEI, art. 17a",2014-12-04T12:46:40.113
8956,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14972,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11232,Session d'hiver 2014,"Annexe, 5. LENu, art. 9",2014-12-08T18:58:26.263
8957,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14973,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11233,Session d'hiver 2014,"Annexe, 5. LENu, art. 12, titre et al. 4",2014-12-08T18:59:07.887
8958,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14974,49,4916,FR,Proposition de la minorité II Schilliger,Proposition de la majorité,11234,Session d'hiver 2014,"Annexe, 5. LENu, art. 25a, al. 1, phase introductive",2014-12-08T19:00:11.743
8959,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14975,49,4916,FR,Proposition van Singer,Proposition de la majorité,11235,Session d'hiver 2014,"Annexe, 5. LENu, art. 25a, al. 1, let. c",2014-12-08T19:01:09.997
8960,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14976,49,4916,FR,Proposition de la minorité III Bäumle,Proposition de la majorité,11236,Session d'hiver 2014,"Annexe, 5. LENu, art. 25a, al. 2",2014-12-08T19:01:50.377
8961,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14977,49,4916,FR,Proposition Gasche,Proposition de la majorité,11237,Session d'hiver 2014,"Annexe, 5. LENu, art. 25a, al. 5",2014-12-08T19:02:41.63
8962,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14978,49,4916,FR,Proposition de la minorité I Knecht,Résultat des votes précédents,11238,Session d'hiver 2014,"Annexe, 5. LENu, art. 25a",2014-12-08T19:03:45.89
8963,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14979,49,4916,FR,Proposition de la minorité Chopard-Acklin,Proposition de la majorité,11239,Session d'hiver 2014,"Annexe, 5. LENu, art. 34, al. 2",2014-12-08T19:04:27.293
8964,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14980,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11240,Session d'hiver 2014,"Annexe, 5. LENu, art. 106, al. 1bis",2014-12-08T19:05:14.653
8965,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14981,49,4916,FR,Proposition de la minorité I Vogler,Proposition de la majorité,11241,Session d'hiver 2014,"Annexe, 5. LENu, art. 106a, disposition transitoire",2014-12-08T19:07:21.44
8966,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14982,49,4916,FR,Proposition de la minorité II Chopard-Acklin,Proposition de la minorité I Vogler,11242,Session d'hiver 2014,"Annexe, 5. LENu, art. 106a, disposition transitoire",2014-12-08T19:08:05.447
8967,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14983,49,4916,FR,Proposition de la minorité III Knecht,Proposition de la minorité I Vogler,11243,Session d'hiver 2014,"Annexe, 5. LENu, art. 106a, disposition transitoire",2014-12-08T19:08:43.6
8968,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14985,49,4916,FR,,,11245,Session d'hiver 2014,Vote sur l'ensemble,2014-12-08T19:09:39.04
8969,1,Loi fédérale sur le crédit à la consommation (LCC),Aubert,20100467,10.467,Prévention de l'endettement par l'interdiction de la publicité en faveur des petits crédits,14987,49,4916,FR,Proposition de la minorité Meier-Schatz/de Buman,Proposition de la majorité,11247,Session d'hiver 2014,"Art. 7, al. 1, let. f",2014-12-08T16:23:23.827
8970,1,Loi fédérale sur le crédit à la consommation (LCC),Aubert,20100467,10.467,Prévention de l'endettement par l'interdiction de la publicité en faveur des petits crédits,14988,49,4916,FR,Proposition Buillard,Proposition de la commission,11248,Session d'hiver 2014,"Art. 36, al. 2 et 3",2014-12-08T16:33:43.8
8971,1,Loi fédérale sur le crédit à la consommation (LCC),Aubert,20100467,10.467,Prévention de l'endettement par l'interdiction de la publicité en faveur des petits crédits,14989,49,4916,FR,Proposition de la minorité Caroni,Proposition de la majorité,11249,Session d'hiver 2014,"Art. 36b, al. 2",2014-12-08T16:42:37.107
8972,1,Loi fédérale interdisant les groupes «Al-Qaïda» et «Etat islamique» et les organisations apparentées,,20140076,14.076,"Al-Qaïda et ""Etat islamique"". Interdiction des groupes ainsi que de leurs organisations apparentées",14990,49,4916,FR,,,11250,Session d'hiver 2014,Vote sur l'ensemble (à l'exception de la clause d'urgence),2014-12-08T17:02:02.357
8973,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14991,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11251,Session d'hiver 2014,"Annexe, 5. LENu, art. 106, al. 4",2014-12-08T19:05:56.003
8974,1,Arrêté fédéral relatif à l’initiative populaire «Imposer les successions de plusieurs millions pour financer notre AVS (Réforme de la fiscalité successorale)»,,20130107,13.107,Imposer les successions de plusieurs millions pour financer notre AVS (Réforme de la fiscalité successorale). Initiative populaire,14992,49,4916,FR,Rejter la motion d'ordre Glättli,Adopter la motion d'ordre Glättli,11252,Session d'hiver 2014,Motion d'ordre Glättli (interrompre le débat sur la réforme de la fiscalité successorale à 22 heures),2014-12-08T19:41:06.21
8975,1,Arrêté fédéral relatif à l’initiative populaire «Imposer les successions de plusieurs millions pour financer notre AVS (Réforme de la fiscalité successorale)»,,20130107,13.107,Imposer les successions de plusieurs millions pour financer notre AVS (Réforme de la fiscalité successorale). Initiative populaire,14993,49,4916,FR,Proposition de la minorité Marra (recommandation d'accepter l'initiative),Proposition de la majorité (recommandation de rejeter l'inititative),11253,Session d'hiver 2014,Art. 2,2014-12-08T23:10:52.687
8976,2,Arrêté fédéral sur l’initiative populaire fédérale «Pour la sortie programmée de l’énergie nucléaire» (Initiative «Sortir du nucléaire»),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14996,49,4916,FR,Proposition de la minorité Thorens Goumaz (recommondation d'adopter l'initiative populaire),Proposition de la majorité (recommondation de rejeter l'initiative populaire),11256,Session d'hiver 2014,Art. 2,2014-12-09T11:55:08.217
8977,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14999,49,4916,FR,Proposition de la minorité Kiener Nellen,Proposition de la majorité,11259,Session d'hiver 2014,6 DFF; 606 Administration fédérale des douanes; A2310.0211 Contrib. à l'exportation de produits agricoles transformés,2014-12-10T09:23:51.827
8978,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,15000,49,4916,FR,Proposition de la minorité Fischer Roland,Proposition de la majorité,11260,Session d'hiver 2014,7 DEFR; 708 Office fédéral de l'agriculture; A2310.0147 Aides à la production végétale,2014-12-10T09:24:45.697
8979,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15001,49,4916,FR,Proposition de la minorité Nidegger,Proposition de la majorité,11261,Session d'hiver 2014,"1. Code civil, art. 52, al. 2 (vaut aussi pour l'art. 6b, al. 2bis du titre final)",2014-12-10T09:53:19.967
8980,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15002,49,4916,FR,Proposition de la minorité Nidegger,Proposition de la majorité,11262,Session d'hiver 2014,"7. LBA, art. 10a, al. 1 et 6",2014-12-10T09:54:11.663
8981,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15003,49,4916,FR,Proposition de la minorité Nidegger,Proposition de la majorité,11263,Session d'hiver 2014,"3. LP, art. 129, al. 2",2014-12-10T10:44:26.733
8982,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15004,49,4916,FR,Proposition de la minorité Nidegger,Proposition de la majorité,11264,Session d'hiver 2014,"3. LP, art. 136, al. 2",2014-12-10T10:45:14.877
8983,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15005,49,4916,FR,Proposition de la minorité Lüscher,Proposition de la minorité I Flach,11265,Session d'hiver 2014,"7. LBA, art. 2, al. 1, let. b",2014-12-10T10:47:17.1
8984,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15006,49,4916,FR,Proposition Schwander,Proposition de la minorité I Flach,11266,Session d'hiver 2014,"7. LBA, art. 8a",2014-12-10T10:48:17.2
8985,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15007,49,4916,FR,Proposition de la minorité I Flach,Proposition de la majorité,11267,Session d'hiver 2014,"7. LBA, titre de la loi, art. 2, al. 1 et 1bis, titre précédant l‘art. 2b, art. 2b, art. 2c, titre précédant l’art. 3, titre précédant l’art. 8a, art. 8a, art. 9, al. 1a et 1bis, art. 10a, al. 5, art. 15, art. 30, al. 2, let. a, art. 32, al. 3, art. 38",2014-12-10T10:49:41.99
8986,1,"Loi fédérale sur la mise en œuvre des recommandations du Groupe d’action financière, révisées en 2012",,20130106,13.106,Groupe d’action financière. Mise en oeuvre des recommandations 2012,15008,49,4916,FR,Proposition de la minorité II Nidegger,Proposition de la majorité,11268,Session d'hiver 2014,"7. LBA, titre de la loi, art. 2, al. 1 et 1bis, titre précédant l‘art. 2b, art. 2b, art. 2c, titre précédant l’art. 3, titre précédant l’art. 8a, art. 8a, art. 9, al. 1a et 1bis, art. 10a, al. 5, art. 15, art. 30, al. 2, let. a, art. 32, al. 3, art. 38",2014-12-10T10:50:30.46
8987,,,,20130085,13.085,Pour le couple et la famille - Non à la pénalisation du mariage. Initiative populaire,15013,49,4916,FR,Proposition de la minorité II Schelbert,Proposition de la minorité I Berstchy,11273,Session d'hiver 2014,"Projet 2 - Ch. I, art. 14, al. 2 Cst.",2014-12-10T17:48:29.69
8988,,,,20130085,13.085,Pour le couple et la famille - Non à la pénalisation du mariage. Initiative populaire,15014,49,4916,FR,Proposition de la minorité I Bertschy,Proposition de la majorité,11274,Session d'hiver 2014,,2014-12-10T17:49:25.15
8989,,,,20130085,13.085,Pour le couple et la famille - Non à la pénalisation du mariage. Initiative populaire,15015,49,4916,FR,,,11275,Session d'hiver 2014,Projet 2 - Vote sur l'ensemble,2014-12-10T17:50:18.507
8990,1,"Loi sur l'Assemblée fédérale (Loi sur le Parlement, LParl) (Procédure applicable au programme de la législature)",Groupe V,20120427,12.427,Rapport sur le programme de la législature,15021,49,4916,FR,Proposition de la minorité Moret,Proposition de la majorité,11281,Session d'hiver 2014,"Art. 146 
vaut également pour les art. 74, 75, 94a et 147 du projet 1 ainsi que pour l'art. 13, le titre précédent l'art. 33a, les art. 33a, 33a bis, 33b et 33c du projet 2",2014-12-10T15:44:14.443
8991,1,"Loi sur l'Assemblée fédérale (Loi sur le Parlement, LParl) (Procédure applicable au programme de la législature)",Groupe V,20120427,12.427,Rapport sur le programme de la législature,15022,49,4916,FR,,,11282,Session d'hiver 2014,Vote sur l'ensemble,2014-12-10T15:45:10.3
8992,2,Règlement du Conseil national (RCN) (Procédure applicable au programme de la législature),Groupe V,20120427,12.427,Rapport sur le programme de la législature,15023,49,4916,FR,,,11283,Session d'hiver 2014,Vote sur l'ensemble,2014-12-10T15:46:22.943
8993,,,CAJ-CN,20140400,14.400,Publication des dons faits aux acteurs politiques par les entreprises et institutions du secteur public,15024,49,4916,FR,Proposition de la minorité Merlini (ne pas donner suite),Proposition de la majorité (donner suite),11284,Session d'hiver 2014,,2014-12-10T18:51:59.137
